Cluster	Id
0	3767016
0	293654
0	4094427
0	3864986
0	458029
0	4128583
0	4881044
0	425887
0	3472843
0	1866764
0	3505391
2	5176564
0	491138
0	3570960
0	3931617
0	261671
